ticker,name,node,window,n_weeks,actual,factor,idio,idio_share
NRG,NRG Energy,power_ipps_merchant,1m,4,-0.08234260057583828,0.12244829378780608,-0.20479089436364437,2.487058860559427
NRG,NRG Energy,power_ipps_merchant,3m,13,-0.014576686457542017,0.1140026832018218,-0.1285793696593638,8.820891499167598
NRG,NRG Energy,power_ipps_merchant,ytd,19,-0.05959119058693873,0.15010455933791944,-0.20969574992485818,3.518905191513652
NRG,NRG Energy,power_ipps_merchant,1y,52,0.24437327126651667,0.4174882449209148,-0.17311497365439812,-0.7084038804947562
TLN,Talen Energy,power_ipps_merchant,1m,4,0.24366415468116703,0.14803391715975586,0.09563023752141117,0.3924674010690769
TLN,Talen Energy,power_ipps_merchant,3m,13,0.1725883283064657,0.07979701372414745,0.09279131458231825,0.5376453639295259
TLN,Talen Energy,power_ipps_merchant,ytd,19,0.06413697071174936,0.13468440901010567,-0.07054743829835632,-1.099949647067329
TLN,Talen Energy,power_ipps_merchant,1y,52,0.5993214684775232,0.48675715114852924,0.11256431732899397,0.18781959807804807
CEG,Constellation Energy,power_ipps_merchant,1m,4,0.11923243667103953,0.12032243727866612,-0.0010900006076265956,-0.009141812731999184
CEG,Constellation Energy,power_ipps_merchant,3m,13,0.21218178970280147,0.139612805020206,0.07256898468259546,0.34201325563443163
CEG,Constellation Energy,power_ipps_merchant,ytd,19,-0.1090708347375011,0.20836686652355502,-0.3174377012610561,2.910381148407161
CEG,Constellation Energy,power_ipps_merchant,1y,52,0.17854392757737356,0.49579925579284223,-0.31725532821546865,-1.7769034910357469
NEE,NextEra Energy,power_utilities_regulated_gas,1m,4,0.013828241145573347,0.04700471304477954,-0.033176471899206195,-2.399182336346987
NEE,NextEra Energy,power_utilities_regulated_gas,3m,13,0.07086587879976011,0.042373068004463214,0.028492810795296898,0.40206671077637646
NEE,NextEra Energy,power_utilities_regulated_gas,ytd,19,0.17763061714714426,0.028905627129334407,0.14872499001780987,0.8372711439414199
NEE,NextEra Energy,power_utilities_regulated_gas,1y,52,0.33436613891494754,0.1641482646358615,0.17021787427908605,0.5090762923287045
SO,Southern Company,power_utilities_regulated_gas,1m,4,-0.038187786237574496,0.03698523643898728,-0.07517302267656178,1.968509570282344
SO,Southern Company,power_utilities_regulated_gas,3m,13,0.045194369011950584,-0.0032492221967014142,0.048443591208652,1.071894403389994
SO,Southern Company,power_utilities_regulated_gas,ytd,19,0.07803230816253207,-0.019852151350636532,0.0978844595131686,1.2544093827044926
SO,Southern Company,power_utilities_regulated_gas,1y,52,0.0666690727958533,0.04018625262922547,0.026482820166627827,0.39722796577238456
DUK,Duke Energy,power_utilities_regulated_gas,1m,4,-0.04858525553001973,0.039857599936675675,-0.0884428554666954,1.8203641105077355
DUK,Duke Energy,power_utilities_regulated_gas,3m,13,0.038232501595040685,0.0039542045923368265,0.03427829700270386,0.8965747877494433
DUK,Duke Energy,power_utilities_regulated_gas,ytd,19,0.0773940911745933,-0.01379665320343647,0.09119074437802976,1.1782649423754148
DUK,Duke Energy,power_utilities_regulated_gas,1y,52,0.0771837295093291,0.03951480384242528,0.037668925666903816,0.48804231029482475
AEP,American Electric Power,power_utilities_regulated_gas,1m,4,-0.02782300639155283,0.0429321180714951,-0.07075512446304794,2.543043820186501
AEP,American Electric Power,power_utilities_regulated_gas,3m,13,0.10077473646655917,0.01260167573507542,0.08817306073148375,0.874952034836061
AEP,American Electric Power,power_utilities_regulated_gas,ytd,19,0.14416974158528056,-0.003429143070810169,0.14759888465609072,1.0237854561789703
AEP,American Electric Power,power_utilities_regulated_gas,1y,52,0.2600680986069762,0.07239466051820191,0.1876734380887743,0.7216319075427732
SRE,Sempra,power_utilities_regulated_gas,1m,4,-0.053522062656297206,0.05300215595269499,-0.1065242186089922,1.9902861235572906
SRE,Sempra,power_utilities_regulated_gas,3m,13,0.0766879026181446,0.048541024862231046,0.028146877755913548,0.36703152381238696
SRE,Sempra,power_utilities_regulated_gas,ytd,19,0.06248066811169431,0.03631713356973783,0.026163534541956482,0.41874607510894296
SRE,Sempra,power_utilities_regulated_gas,1y,52,0.24674976200836607,0.15529984398403435,0.09144991802433172,0.37061805968927786
D,Dominion Energy,power_utilities_regulated_gas,1m,4,-0.04115944298392257,0.042905128833460905,-0.08406457181738347,2.042412766621264
D,Dominion Energy,power_utilities_regulated_gas,3m,13,-0.0005312800940194817,0.016676771952558383,-0.017208052046577865,32.389792578878094
D,Dominion Energy,power_utilities_regulated_gas,ytd,19,0.05099004333899958,-0.0076644380703227,0.05865448140932228,1.1503124447133108
D,Dominion Energy,power_utilities_regulated_gas,1y,52,0.15762299705860155,0.05685204999147011,0.10077094706713144,0.6393162733079267
ETR,Entergy,power_utilities_regulated_gas,1m,4,-0.02515729482086037,0.05761959307583818,-0.08277688789669854,3.2903731695372964
ETR,Entergy,power_utilities_regulated_gas,3m,13,0.15447194361815278,0.01894892100683333,0.13552302261131946,0.8773309860483524
ETR,Entergy,power_utilities_regulated_gas,ytd,19,0.20804586040669465,-0.008942246159710593,0.21698810656640524,1.0429820912669447
ETR,Entergy,power_utilities_regulated_gas,1y,52,0.33442961132929605,0.0771732464748177,0.25725636485447834,0.769239194555565
XEL,Xcel Energy,power_utilities_regulated_gas,1m,4,-0.022464508158049862,0.036897742914141655,-0.05936225107219152,2.64249057466766
XEL,Xcel Energy,power_utilities_regulated_gas,3m,13,0.0668257793625635,-0.00011439496384201778,0.06694017432640552,1.0017118388282669
XEL,Xcel Energy,power_utilities_regulated_gas,ytd,19,0.09420654905573786,-0.0320858347803447,0.12629238383608254,1.3405902785098402
XEL,Xcel Energy,power_utilities_regulated_gas,1y,52,0.16284742598569096,0.022560859057927152,0.1402865669277638,0.8614601433128607
EXC,Exelon,power_utilities_regulated_gas,1m,4,-0.07589920442784481,0.0539721141954593,-0.12987131862330412,1.7111025023558586
EXC,Exelon,power_utilities_regulated_gas,3m,13,0.02397140391801044,0.022733842449967425,0.0012375614680430157,0.05162657440823473
EXC,Exelon,power_utilities_regulated_gas,ytd,19,0.04149373926870369,0.003980131762128665,0.03751360750657503,0.9040787397743485
EXC,Exelon,power_utilities_regulated_gas,1y,52,0.030761000851811875,0.06887572092309896,-0.038114720071287085,-1.2390598165157576
ED,Consolidated Edison,power_utilities_regulated_gas,1m,4,-0.06071814186892745,0.02865540011982351,-0.08937354198875096,1.4719413216182087
ED,Consolidated Edison,power_utilities_regulated_gas,3m,13,0.003437307798525982,-0.004028026092375159,0.007465333890901141,2.171854930798602
ED,Consolidated Edison,power_utilities_regulated_gas,ytd,19,0.08129299532895568,-0.028946875456533745,0.11023987078548941,1.3560808079392195
ED,Consolidated Edison,power_utilities_regulated_gas,1y,52,0.025286863866769926,-0.002930621134496037,0.028217485001265964,1.1158950018450977
PEG,Public Service Enterprise Group,power_utilities_regulated_gas,1m,4,-0.046537186760705104,0.06342754200378167,-0.10996472876448678,2.362943194867516
PEG,Public Service Enterprise Group,power_utilities_regulated_gas,3m,13,-0.008246036478604824,0.03560267017794162,-0.04384870665654644,5.317549439699467
PEG,Public Service Enterprise Group,power_utilities_regulated_gas,ytd,19,-0.005017025224632342,0.029792434922032318,-0.03480946014666466,6.938266918762715
PEG,Public Service Enterprise Group,power_utilities_regulated_gas,1y,52,0.03693169363104688,0.13132974567873054,-0.09439805204768366,-2.5560174139516656
WEC,WEC Energy Group,power_utilities_regulated_gas,1m,4,-0.03110669349420385,0.0386233201815462,-0.06973001367575005,2.241640169462014
WEC,WEC Energy Group,power_utilities_regulated_gas,3m,13,0.03075778763142275,-0.004366565244937698,0.03512435287636045,1.1419661679592563
WEC,WEC Energy Group,power_utilities_regulated_gas,ytd,19,0.08535365950236001,-0.029681061301504833,0.11503472080386484,1.3477421058986248
WEC,WEC Energy Group,power_utilities_regulated_gas,1y,52,0.09029814131737793,0.032261984069840016,0.05803615724753791,0.6427170748017249
PCG,PG&E Corporation,power_utilities_regulated_gas,1m,4,-0.134919320185537,0.05858143592658294,-0.19350075611211995,1.434196050247092
PCG,PG&E Corporation,power_utilities_regulated_gas,3m,13,-0.009405481848334056,0.031557348938700165,-0.04096283078703422,4.355208106035498
PCG,PG&E Corporation,power_utilities_regulated_gas,ytd,19,0.032880675216914367,0.006397062796727759,0.026483612420186608,0.8054461243716491
PCG,PG&E Corporation,power_utilities_regulated_gas,1y,52,-0.046391127509837475,0.08285785649868176,-0.12924898400851922,2.7860711939176586
AEE,Ameren,power_utilities_regulated_gas,1m,4,-0.03461608826742163,0.04764224808754534,-0.08225833635496696,2.376303634295475
AEE,Ameren,power_utilities_regulated_gas,3m,13,0.048698899636614223,0.013927749407985518,0.03477115022862871,0.714002790372825
AEE,Ameren,power_utilities_regulated_gas,ytd,19,0.10024758640007822,-0.0053368953122859665,0.10558448171236419,1.0532371451915754
AEE,Ameren,power_utilities_regulated_gas,1y,52,0.14641874808041666,0.07014244909558286,0.0762762989848338,0.5209462584869325
DTE,DTE Energy,power_utilities_regulated_gas,1m,4,-0.04957875748384974,0.038896110875570475,-0.08847486835942021,1.7845317803343674
DTE,DTE Energy,power_utilities_regulated_gas,3m,13,0.06279973477484255,0.027655512752188614,0.03514422202265394,0.5596237332634826
DTE,DTE Energy,power_utilities_regulated_gas,ytd,19,0.10654043605577562,0.024449416511389467,0.08209101954438616,0.7705151450798474
DTE,DTE Energy,power_utilities_regulated_gas,1y,52,0.07831029484904081,0.11089184031908184,-0.03258154547004102,-0.41605698883970044
CNP,CenterPoint Energy,power_utilities_regulated_gas,1m,4,-0.02473288795412033,0.054152244206679204,-0.07888513216079954,3.189483262412864
CNP,CenterPoint Energy,power_utilities_regulated_gas,3m,13,0.06086789692232098,0.030500192853982203,0.030367704068338778,0.4989116694321433
CNP,CenterPoint Energy,power_utilities_regulated_gas,ytd,19,0.1058077413651401,0.016887646764187386,0.08892009460095271,0.8403930889526456
CNP,CenterPoint Energy,power_utilities_regulated_gas,1y,52,0.14292379814032857,0.11013199786589388,0.03279180027443469,0.22943555028000537
PPL,PPL Corporation,power_utilities_regulated_gas,1m,4,-0.07242155891425878,0.04590011089206404,-0.11832166980632282,1.633790705146323
PPL,PPL Corporation,power_utilities_regulated_gas,3m,13,0.033842342018374647,0.014837837533909017,0.01900450448446563,0.5615599675148712
PPL,PPL Corporation,power_utilities_regulated_gas,ytd,19,0.05750532937491225,0.011986339523590694,0.04551898985132155,0.7915612404296574
PPL,PPL Corporation,power_utilities_regulated_gas,1y,52,0.0691827599480573,0.12983598953208023,-0.06065322958402293,-0.8767101750430545
FE,FirstEnergy,power_utilities_regulated_gas,1m,4,-0.12141105876416027,0.04155010879304482,-0.16296116755720508,1.3422267231336436
FE,FirstEnergy,power_utilities_regulated_gas,3m,13,-0.02343352676993744,0.023631259531809855,-0.04706478630174729,2.0084380282922707
FE,FirstEnergy,power_utilities_regulated_gas,ytd,19,0.025002325197207038,0.017751701999026516,0.007250623198180522,0.2899979558297432
FE,FirstEnergy,power_utilities_regulated_gas,1y,52,0.09863204910786691,0.1012633692190304,-0.0026313201111634876,-0.026678145034640804
EIX,Edison International,power_utilities_regulated_gas,1m,4,-0.0958385531661573,0.06110010541891166,-0.15693865858506895,1.6375315924582157
EIX,Edison International,power_utilities_regulated_gas,3m,13,0.08416710516162268,0.031475446518311724,0.052691658643310955,0.6260362470840514
EIX,Edison International,power_utilities_regulated_gas,ytd,19,0.17167837121886956,0.002406794329374108,0.16927157688949546,0.985980794713472
EIX,Edison International,power_utilities_regulated_gas,1y,52,0.26019065427571636,0.12129858935824554,0.1388920649174708,0.5338088153246695
ES,Eversource Energy,power_utilities_regulated_gas,1m,4,-0.020940971740005795,0.06931728354810025,-0.09025825528810605,4.310127362221495
ES,Eversource Energy,power_utilities_regulated_gas,3m,13,0.02759145962626705,0.021471013244242988,0.006120446382024063,0.2218239435291565
ES,Eversource Energy,power_utilities_regulated_gas,ytd,19,0.029374511214861745,0.013424256588127521,0.015950254626734224,0.5429964267342209
ES,Eversource Energy,power_utilities_regulated_gas,1y,52,0.12931373493607617,0.10954504720940655,0.01976868772666962,0.15287384388396097
CMS,CMS Energy,power_utilities_regulated_gas,1m,4,-0.06950583082855871,0.039803385458583654,-0.10930921628714237,1.5726625375756123
CMS,CMS Energy,power_utilities_regulated_gas,3m,13,0.023930761935488952,-0.0034601141922064424,0.027390876127695394,1.1445885509844609
CMS,CMS Energy,power_utilities_regulated_gas,ytd,19,0.06427231252414253,-0.024449531376585766,0.08872184390072829,1.3804053474410434
CMS,CMS Energy,power_utilities_regulated_gas,1y,52,0.04649427801423355,0.04579180039078141,0.000702477623452144,0.015108904868618257
NI,NiSource,power_utilities_regulated_gas,1m,4,-0.005055823370165229,0.057734521585007324,-0.06279034495517255,12.419410323094516
NI,NiSource,power_utilities_regulated_gas,3m,13,0.08072659209043608,0.04170603684693247,0.039020555243503605,0.483366809288689
NI,NiSource,power_utilities_regulated_gas,ytd,19,0.14304249738963815,0.030222732533813055,0.1128197648558251,0.7887150106762443
NI,NiSource,power_utilities_regulated_gas,1y,52,0.20898212056294124,0.12873213032964337,0.08024999023329787,0.3840040957433398
LNT,Alliant Energy,power_utilities_regulated_gas,1m,4,-0.003407632037801256,0.04379111154712331,-0.04719874358492457,13.85089207442102
LNT,Alliant Energy,power_utilities_regulated_gas,3m,13,0.08836565487928791,0.004390779263909094,0.08397487561537881,0.9503112462652245
LNT,Alliant Energy,power_utilities_regulated_gas,ytd,19,0.11844634348499125,-0.01498037179132352,0.13342671527631478,1.1264739066699998
LNT,Alliant Energy,power_utilities_regulated_gas,1y,52,0.1885854205495567,0.0676265179325672,0.12095890261698951,0.6414011341094301
EVRG,Evergy,power_utilities_regulated_gas,1m,4,-0.031478615043152025,0.04259291075825042,-0.07407152580140244,2.3530744824657157
EVRG,Evergy,power_utilities_regulated_gas,3m,13,0.06216784651139276,-0.005095451026280581,0.06726329753767334,1.08196280412169
EVRG,Evergy,power_utilities_regulated_gas,ytd,19,0.1154174288407345,-0.025433545607303744,0.14085097444803824,1.220361394832315
EVRG,Evergy,power_utilities_regulated_gas,1y,52,0.23282447925826485,0.059825382096037015,0.17299909716222783,0.743045137321344
PNW,Pinnacle West Capital,power_utilities_regulated_gas,1m,4,-0.024744325068758313,0.04234987105135196,-0.06709419612011028,2.7114983307757323
PNW,Pinnacle West Capital,power_utilities_regulated_gas,3m,13,0.07752118961800258,0.0141826364419302,0.06333855317607238,0.817048261103612
PNW,Pinnacle West Capital,power_utilities_regulated_gas,ytd,19,0.14359850304578367,-0.005704270330114777,0.14930277337589845,1.039723745088736
PNW,Pinnacle West Capital,power_utilities_regulated_gas,1y,52,0.12818899816620213,0.07646880001648947,0.05172019814971267,0.40346830765192015
AES,AES Corp,power_utilities_regulated_gas,1m,4,0.008774009334660247,0.09966766486251677,-0.09089365552785653,-10.359420882856421
AES,AES Corp,power_utilities_regulated_gas,3m,13,-0.10040123615814726,0.08438736247170871,-0.18478859862985597,1.8405012298731636
AES,AES Corp,power_utilities_regulated_gas,ytd,19,0.04303382863535689,0.11677450454390312,-0.07374067590854623,-1.7135513675388014
AES,AES Corp,power_utilities_regulated_gas,1y,52,0.30444074511558017,0.39151220338060105,-0.08707145826502088,-0.2860046155515893
OGE,OGE Energy,power_utilities_regulated_gas,1m,4,-0.03540195207010924,0.04604961256624357,-0.08145156463635281,2.3007647848075705
OGE,OGE Energy,power_utilities_regulated_gas,3m,13,0.09103440509477481,0.03951911738560799,0.05151528770916682,0.5658881129121993
OGE,OGE Energy,power_utilities_regulated_gas,ytd,19,0.12820462921771172,0.024305793661410096,0.10389883555630162,0.8104140715532586
OGE,OGE Energy,power_utilities_regulated_gas,1y,52,0.11029453055790031,0.1236250978460304,-0.01333056728813009,-0.12086335759987722
IDA,IDACORP,power_utilities_regulated_gas,1m,4,-0.017642477823623014,0.04043317009408352,-0.05807564791770654,3.2918079023992943
IDA,IDACORP,power_utilities_regulated_gas,3m,13,0.0686728097944597,-0.009184781911420402,0.0778575917058801,1.1337469944641962
IDA,IDACORP,power_utilities_regulated_gas,ytd,19,0.1391831882799821,-0.0411247864340621,0.1803079747140442,1.2954723694885844
IDA,IDACORP,power_utilities_regulated_gas,1y,52,0.2519482510078145,0.022775113943642667,0.2291731370641718,0.9096040006130613
MDU,MDU Resources,power_utilities_regulated_gas,1m,4,-0.0013438159649061445,0.0608961648872061,-0.06223998085211225,46.31585163260004
MDU,MDU Resources,power_utilities_regulated_gas,3m,13,0.0991441608538805,0.046661079236385974,0.05248308161749453,0.5293612973823495
MDU,MDU Resources,power_utilities_regulated_gas,ytd,19,0.13213066762121048,0.051108816681431794,0.08102185093977868,0.613194895616894
MDU,MDU Resources,power_utilities_regulated_gas,1y,52,0.28044062428587635,0.1787715285020216,0.10166909578385475,0.3625334098536845
NWE,NorthWestern Energy,power_utilities_regulated_gas,1m,4,0.0066342428746896075,0.046296851425913,-0.03966260855122339,-5.978467972968063
NWE,NorthWestern Energy,power_utilities_regulated_gas,3m,13,0.05166746750603231,0.007882709864538368,0.04378475764149394,0.8474337867707946
NWE,NorthWestern Energy,power_utilities_regulated_gas,ytd,19,0.110259137390028,-0.0057652790205914625,0.11602441641061946,1.0522884466273077
NWE,NorthWestern Energy,power_utilities_regulated_gas,1y,52,0.27960388845071044,0.07108695313537927,0.20851693531533116,0.745758352899621
POR,Portland General Electric,power_utilities_regulated_gas,1m,4,-0.09527295700848369,0.045934070041307035,-0.1412070270497907,1.4821312519691896
POR,Portland General Electric,power_utilities_regulated_gas,3m,13,-0.026445654434754745,-0.001018507410364182,-0.025427147024390563,0.9614867761024033
POR,Portland General Electric,power_utilities_regulated_gas,ytd,19,0.03629133230010964,-0.023936334554880125,0.060227666854989766,1.659560645416366
POR,Portland General Electric,power_utilities_regulated_gas,1y,52,0.18640622227069498,0.045138969546181254,0.14126725272451374,0.7578462296144202
BKH,Black Hills Corporation,power_utilities_regulated_gas,1m,4,0.0016246296045092298,0.055465693161758006,-0.053841063557248776,-33.140516095367566
BKH,Black Hills Corporation,power_utilities_regulated_gas,3m,13,0.031698165904962036,0.018776488820742586,0.01292167708421945,0.4076474684043688
BKH,Black Hills Corporation,power_utilities_regulated_gas,ytd,19,0.07393313126491523,0.004254517608486475,0.06967861365642876,0.9424545188916482
BKH,Black Hills Corporation,power_utilities_regulated_gas,1y,52,0.27548627224962924,0.12632174860364234,0.1491645236459869,0.54145900784059
TXNM,TXNM Energy,power_utilities_regulated_gas,1m,4,0.007361768332062538,0.03262305722796013,-0.02526128889589759,-3.431415898525044
TXNM,TXNM Energy,power_utilities_regulated_gas,3m,13,0.010577451920252933,0.03094647483315258,-0.020369022912899645,-1.9257022453487618
TXNM,TXNM Energy,power_utilities_regulated_gas,ytd,19,0.018930986418144845,0.04220507011860847,-0.023274083700463622,-1.2294173788089582
TXNM,TXNM Energy,power_utilities_regulated_gas,1y,52,0.1412506530265983,0.0823178815010519,0.05893277152554641,0.41722123234679154
OTTR,Otter Tail,power_utilities_regulated_gas,1m,4,-0.015516295040818938,0.04730702503693686,-0.06282332007775579,4.048860885442407
OTTR,Otter Tail,power_utilities_regulated_gas,3m,13,0.02643547178123996,0.03294783693299349,-0.006512365151753529,-0.2463494960727372
OTTR,Otter Tail,power_utilities_regulated_gas,ytd,19,0.08199547018263058,0.019160698051913356,0.06283477213071723,0.7663200417140575
OTTR,Otter Tail,power_utilities_regulated_gas,1y,52,0.17019477308548178,0.15066043601807946,0.01953433706740232,0.1147763630648694
AVA,Avista,power_utilities_regulated_gas,1m,4,-0.03129417500101184,0.04034030745714616,-0.071634482458158,2.2890676126097533
AVA,Avista,power_utilities_regulated_gas,3m,13,-0.010791544952802178,0.0023020237668667514,-0.013093568719668928,1.213317349548639
AVA,Avista,power_utilities_regulated_gas,ytd,19,0.06476327949351447,-0.018154229366214653,0.08291750885972912,1.2803167089157776
AVA,Avista,power_utilities_regulated_gas,1y,52,0.06391795904148231,0.041911358826340395,0.02200660021514192,0.3442944759994572
MGEE,MGE Energy,power_utilities_regulated_gas,1m,4,0.00037143540376389107,0.030529744657143663,-0.030158309253379773,-81.19395444746132
MGEE,MGE Energy,power_utilities_regulated_gas,3m,13,0.02099826355386367,-0.01088133751008027,0.03187960106394394,1.5182017780740784
MGEE,MGE Energy,power_utilities_regulated_gas,ytd,19,0.03657512394656454,-0.033149398009597965,0.06972452195616251,1.906337270600327
MGEE,MGE Energy,power_utilities_regulated_gas,1y,52,-0.09769822448634286,0.06613838857098564,-0.1638366130573285,1.676966126239388
HE,Hawaiian Electric Industries,power_utilities_regulated_gas,1m,4,-0.027115933942877864,0.07850894574969279,-0.10562487969257066,3.895306719476412
HE,Hawaiian Electric Industries,power_utilities_regulated_gas,3m,13,-0.11136341763089821,0.07200041614917428,-0.18336383378007248,1.6465356189750904
HE,Hawaiian Electric Industries,power_utilities_regulated_gas,ytd,19,0.23168779506381862,0.06317978583850024,0.1685080092253184,0.7273063701042288
HE,Hawaiian Electric Industries,power_utilities_regulated_gas,1y,52,0.3761223656735118,0.1799853895380147,0.1961369761354971,0.5214711860707355
ATO,Atmos Energy,power_utilities_regulated_ldc,1m,4,-0.029859363628156277,0.047720876926425876,-0.07758024055458215,2.5981880096542596
ATO,Atmos Energy,power_utilities_regulated_ldc,3m,13,0.08071540609266743,0.025410688350913976,0.055304717741753454,0.6851816823948012
ATO,Atmos Energy,power_utilities_regulated_ldc,ytd,19,0.09986122402490809,0.0057989513441909155,0.09406227268071718,0.941929899209482
ATO,Atmos Energy,power_utilities_regulated_ldc,1y,52,0.16675814385922577,0.08399360213513635,0.08276454172408942,0.4963148414146284
NJR,New Jersey Resources,power_utilities_regulated_ldc,1m,4,-0.037564754395479585,0.044497550829171326,-0.08206230522465091,2.184555883440729
NJR,New Jersey Resources,power_utilities_regulated_ldc,3m,13,0.05428088305464583,0.02485377313589264,0.02942710991875319,0.542126587902563
NJR,New Jersey Resources,power_utilities_regulated_ldc,ytd,19,0.18384127477418497,0.002220953930182203,0.18162032084400276,0.987919176839313
NJR,New Jersey Resources,power_utilities_regulated_ldc,1y,52,0.18812323178873258,0.07075260811870196,0.11737062367003062,0.6239028670411157
NFG,National Fuel Gas,power_utilities_regulated_ldc,1m,4,-0.14203695506212033,0.05042062366523386,-0.1924575787273542,1.3549824314607577
NFG,National Fuel Gas,power_utilities_regulated_ldc,3m,13,-0.045295436787274185,0.09215544741136014,-0.13745088419863433,3.0345415332709926
NFG,National Fuel Gas,power_utilities_regulated_ldc,ytd,19,0.019398009622781088,0.1255518485869428,-0.10615383896416171,-5.472408820722219
NFG,National Fuel Gas,power_utilities_regulated_ldc,1y,52,0.01810523628312744,0.2355604836654699,-0.21745524738234245,-12.010627421912881
SR,Spire,power_utilities_regulated_ldc,1m,4,-0.0905429875948281,0.04962403215172902,-0.1401670197465571,1.5480715124377404
SR,Spire,power_utilities_regulated_ldc,3m,13,0.010616330317434329,0.018583140844246886,-0.007966810526812557,-0.750429789635437
SR,Spire,power_utilities_regulated_ldc,ytd,19,0.047414297865398074,0.002106571680407681,0.04530772618499039,0.9555709611816268
SR,Spire,power_utilities_regulated_ldc,1y,52,0.18396065721597596,0.07862053482509483,0.10534012239088113,0.5726231031410608
OGS,ONE Gas,power_utilities_regulated_ldc,1m,4,-0.045462374076757336,0.04535630281352629,-0.09081867689028363,1.9976668340493622
OGS,ONE Gas,power_utilities_regulated_ldc,3m,13,0.049650579897912155,0.025457368627935947,0.024193211269976207,0.4872694602907055
OGS,ONE Gas,power_utilities_regulated_ldc,ytd,19,0.10998726225180533,0.0050770712968483895,0.10491019095495693,0.9538394611075515
OGS,ONE Gas,power_utilities_regulated_ldc,1y,52,0.144042001655303,0.06844298692668603,0.07559901472861698,0.5248400734497413
SWX,Southwest Gas Holdings,power_utilities_regulated_ldc,1m,4,-0.025653587354193333,0.05890665203004498,-0.08456023938423832,3.296234488250475
SWX,Southwest Gas Holdings,power_utilities_regulated_ldc,3m,13,0.09398326699093493,0.04005972599778182,0.05392354099315311,0.5737568262907295
SWX,Southwest Gas Holdings,power_utilities_regulated_ldc,ytd,19,0.12446973183643484,0.03936522707155523,0.0851045047648796,0.6837365479080093
SWX,Southwest Gas Holdings,power_utilities_regulated_ldc,1y,52,0.21407378281074396,0.14923545850258055,0.06483832430816341,0.3028783976106265
UGI,UGI Corporation,power_utilities_regulated_ldc,1m,4,-0.07865987286029563,0.053571524817327035,-0.13223139767762265,1.6810527765849947
UGI,UGI Corporation,power_utilities_regulated_ldc,3m,13,-0.045850352974015095,0.05894380995200019,-0.10479416292601529,2.285569382320908
UGI,UGI Corporation,power_utilities_regulated_ldc,ytd,19,-0.07297963895351942,0.0705306008559069,-0.14351023980942632,1.9664421730124988
UGI,UGI Corporation,power_utilities_regulated_ldc,1y,52,0.043271768839878634,0.20088466279074496,-0.15761289395086633,-3.642395450347585
CPK,Chesapeake Utilities,power_utilities_regulated_ldc,1m,4,-0.044835261114823985,0.04447973821165,-0.08931499932647399,1.9920704620797574
CPK,Chesapeake Utilities,power_utilities_regulated_ldc,3m,13,-0.026345317015883288,0.009379830706146185,-0.03572514772202948,1.3560340800033341
CPK,Chesapeake Utilities,power_utilities_regulated_ldc,ytd,19,0.004541854533976276,0.005562288138203101,-0.001020433604226825,-0.22467333477839543
CPK,Chesapeake Utilities,power_utilities_regulated_ldc,1y,52,0.013976863614193242,0.11081625827291511,-0.09683939465872186,-6.9285497327442815
CWEN,Clearway Energy,power_renewables,1m,4,-0.0648794096343211,0.04947647736740087,-0.11435588700172197,1.7625913621326774
CWEN,Clearway Energy,power_renewables,3m,13,0.00819050012268005,0.07219466460344601,-0.06400416448076596,-7.814439108978716
CWEN,Clearway Energy,power_renewables,ytd,19,0.1605312158506851,0.0831919067507038,0.07733930909998131,0.481771153916363
CWEN,Clearway Energy,power_renewables,1y,52,0.3411879926777558,0.24227312013260435,0.09891487254515144,0.2899131114457895
ORA,Ormat Technologies,power_renewables,1m,4,-0.003129354148754468,0.03608915665705202,-0.03921851080580649,12.532461633150747
ORA,Ormat Technologies,power_renewables,3m,13,-0.0685961386796156,0.08686913430982626,-0.15546527298944185,2.266385192839444
ORA,Ormat Technologies,power_renewables,ytd,19,0.01795026561286383,0.13348501649300773,-0.1155347508801439,-6.436381130613877
ORA,Ormat Technologies,power_renewables,1y,52,0.4336136442801793,0.33323695334773196,0.10037669093244733,0.2314887740653958
XIFR,XPLR Infrastructure (ex-NEP),power_renewables,1m,4,0.09050464322739019,0.09944689603560442,-0.00894225280821423,-0.0988043540014526
XIFR,XPLR Infrastructure (ex-NEP),power_renewables,3m,13,0.10724556406197944,0.09069119969914449,0.016554364362834945,0.15435943209052297
XIFR,XPLR Infrastructure (ex-NEP),power_renewables,ytd,19,0.16446233986222078,0.10392478937188385,0.06053755049033693,0.3680936957424575
XIFR,XPLR Infrastructure (ex-NEP),power_renewables,1y,52,0.22403600924269634,0.298572035199249,-0.07453602595655268,-0.3326966330479866
UEC,Uranium Energy,uranium_nuclear_fuel,1m,4,0.15320000755580385,0.20191911457511583,-0.04871910701931198,-0.31800982125647614
UEC,Uranium Energy,uranium_nuclear_fuel,3m,13,-0.021951359137659693,0.1501551794442443,-0.172106538581904,7.840359109547731
UEC,Uranium Energy,uranium_nuclear_fuel,ytd,19,0.25585413875559293,0.3633101791595136,-0.10745604040392065,-0.4199894554239322
UEC,Uranium Energy,uranium_nuclear_fuel,1y,52,1.017643288624199,1.0052787092942745,0.012364579329924519,0.012150209673805042
LEU,Centrus Energy,uranium_nuclear_fuel,1m,4,0.21151766248897788,0.15399536131731023,0.05752230117166765,0.2719503444525117
LEU,Centrus Energy,uranium_nuclear_fuel,3m,13,-0.13013744918782408,0.1508852560913834,-0.2810227052792075,2.1594299491272073
